date,spx,dax,ftse,nikkei
26/03/2013,1563.771968,7879.67,6399.37,12471.62
27/03/2013,1562.852709,7789.09,6387.56,12493.79
28/03/2013,1569.185872,7795.31,6411.74,12335.96
29/03/2013,1569.185872,7795.31,6411.74,12397.91
01/04/2013,1562.173837,7795.31,6411.74,12135.02
02/04/2013,1570.252238,7943.87,6490.66,12003.43
03/04/2013,1553.686978,7874.75,6420.28,12362.2
04/04/2013,1559.979316,7817.39,6344.11,12634.54
05/04/2013,1553.27893,7658.75,6249.77,12833.64
08/04/2013,1563.071269,7662.64,6276.94,13192.59
09/04/2013,1568.607909,7637.51,6313.2,13192.35
10/04/2013,1587.731827,7810.63,6387.37,13288.13
11/04/2013,1593.369863,7871.63,6416.14,13549.16
12/04/2013,1588.854623,7744.77,6384.39,13485.14
15/04/2013,1552.363572,7712.63,6343.597833,13275.66
16/04/2013,1574.566985,7682.58,6304.57777,13221.44
17/04/2013,1552.014896,7503.03,6244.206257,13382.89
18/04/2013,1541.613396,7473.73,6243.671239,13220.07
19/04/2013,1555.254369,7459.96,6286.594842,13316.48
22/04/2013,1562.4995,7478.11,6280.616017,13568.37
23/04/2013,1578.775594,7658.21,6406.120876,13529.65
24/04/2013,1578.789451,7759.03,6431.760795,13843.46
25/04/2013,1585.158128,7832.86,6442.594256,13926.08
26/04/2013,1582.23568,7814.76,6426.424009,13884.13
29/04/2013,1593.607114,7873.5,6458.022747,13884.13
30/04/2013,1597.56567,7913.71,6430.116626,13860.86
01/05/2013,1582.703863,7913.71,6451.289289,13799.35
02/05/2013,1597.590834,7961.71,6460.71305,13694.04
03/05/2013,1614.416266,8122.29,6521.45633,13694.04
06/05/2013,1617.500659,8112.08,6521.45633,13694.04
07/05/2013,1625.964643,8181.78,6557.304271,14180.24
08/05/2013,1632.690011,8249.71,6583.481999,14285.69
09/05/2013,1626.671115,8262.55,6592.737462,14191.48
10/05/2013,1633.701525,8278.59,6624.975454,14607.54
13/05/2013,1633.766242,8279.29,6631.763554,14782.21
14/05/2013,1650.339864,8339.11,6686.058886,14758.42
15/05/2013,1658.784662,8362.42,6693.551526,15096.03
16/05/2013,1650.473712,8369.87,6687.80254,15037.24
17/05/2013,1667.471448,8398,6723.055313,15138.12
20/05/2013,1666.289943,8455.83,6755.632814,15360.81
21/05/2013,1669.161959,8472.2,6803.87475,15381.02
22/05/2013,1655.348084,8530.89,6840.274367,15627.26
23/05/2013,1650.510183,8351.98,6696.786233,14483.98
24/05/2013,1649.604758,8305.32,6654.341289,14612.45
27/05/2013,1649.604758,8383.3,6654.341289,14142.65
28/05/2013,1660.059637,8480.87,6762.011593,14311.98
29/05/2013,1648.363295,8336.58,6627.173574,14326.46
30/05/2013,1654.411089,8400.2,6656.99382,13589.03
31/05/2013,1630.741889,8348.84,6583.090287,13774.54
03/06/2013,1640.420594,8285.8,6525.122673,13261.82
04/06/2013,1631.384418,8295.96,6558.58101,13533.76
05/06/2013,1608.898667,8196.18,6419.310944,13014.87
06/06/2013,1622.558536,8098.81,6336.112435,12904.02
07/06/2013,1643.379149,8254.68,6411.98651,12877.53
10/06/2013,1642.812691,8307.69,6400.452709,13514.2
11/06/2013,1626.132203,8222.46,6340.08141,13317.62
12/06/2013,1612.524759,8143.27,6299.445909,13289.32
13/06/2013,1636.36485,8095.39,6304.630175,12445.38
14/06/2013,1626.726477,8127.96,6308.257557,12686.52
17/06/2013,1639.039391,8215.73,6330.490455,13033.12
18/06/2013,1651.806797,8229.51,6374.20593,13007.28
19/06/2013,1628.926193,8197.08,6348.821939,13245.22
20/06/2013,1588.188823,7928.48,6159.506176,13014.58
21/06/2013,1592.428474,7789.24,6116.168028,13230.13
24/06/2013,1573.090541,7692.45,6029.098426,13062.78
25/06/2013,1588.025822,7811.3,6101.913933,12969.34
26/06/2013,1603.256867,7940.99,6165.478206,12834.01
27/06/2013,1613.19583,7990.75,6243.39912,13213.55
28/06/2013,1606.277608,7959.22,6215.469752,13677.32
01/07/2013,1614.962494,7983.92,6307.777487,13852.5
02/07/2013,1614.082727,7910.77,6303.942928,14098.74
03/07/2013,1615.41118,7829.32,6229.86982,14055.56
04/07/2013,1615.41118,7994.31,6421.672722,14018.93
05/07/2013,1631.886903,7806,6375.52239,14309.97
08/07/2013,1640.460909,7968.54,6450.070794,14109.34
09/07/2013,1652.315423,8057.75,6513.082614,14472.9
10/07/2013,1652.617478,8066.48,6504.962594,14416.6
11/07/2013,1675.023709,8158.8,6543.405044,14472.58
12/07/2013,1680.1912,8212.77,6544.940132,14506.25
15/07/2013,1682.500278,8234.81,6586.11042,14506.25
16/07/2013,1676.258274,8201.05,6556.346504,14599.12
17/07/2013,1680.909395,8254.72,6571.929049,14615.04
18/07/2013,1689.371668,8337.09,6634.361198,14808.5
19/07/2013,1692.087994,8331.57,6630.671371,14589.91
22/07/2013,1695.527705,8331.06,6623.173229,14658.04
23/07/2013,1692.386955,8314.23,6597.437177,14778.51
24/07/2013,1685.936573,8379.11,6620.427771,14731.28
25/07/2013,1690.25315,8298.98,6587.953291,14562.93
26/07/2013,1691.646219,8244.91,6554.792734,14129.98
29/07/2013,1685.330806,8259.03,6560.253609,13661.13
30/07/2013,1685.958878,8271.02,6570.954016,13869.82
31/07/2013,1685.725016,8275.97,6621.064467,13668.32
01/08/2013,1706.867943,8410.73,6681.975952,14005.77
02/08/2013,1709.672686,8406.94,6647.871215,14466.16
05/08/2013,1707.137145,8398.38,6619.584126,14258.04
06/08/2013,1697.367604,8299.73,6604.210489,14401.06
07/08/2013,1690.910419,8260.48,6511.210543,13824.94
08/08/2013,1697.48207,8318.32,6529.677267,13605.56
09/08/2013,1691.424118,8338.31,6583.394567,13615.19
12/08/2013,1689.474053,8359.25,6574.344272,13519.43
13/08/2013,1694.163675,8415.76,6611.935141,13867
14/08/2013,1685.388458,8438.12,6587.428723,14050.16
15/08/2013,1661.315866,8376.29,6483.336174,13752.94
16/08/2013,1655.826534,8391.94,6499.986048,13650.11
19/08/2013,1646.058263,8366.29,6465.726025,13758.13
20/08/2013,1652.347983,8300.03,6453.455907,13396.38
21/08/2013,1642.801664,8285.41,6390.838646,13424.33
22/08/2013,1656.9571,8397.89,6446.869287,13365.17
23/08/2013,1663.503393,8416.99,6492.100883,13660.55
26/08/2013,1656.784519,8435.15,6492.100883,13636.28
27/08/2013,1630.477018,8242.56,6440.966213,13542.37
28/08/2013,1634.956535,8157.9,6430.061534,13338.46
29/08/2013,1638.16686,8194.55,6483.049861,13459.71
30/08/2013,1632.971152,8103.15,6412.92785,13388.86
02/09/2013,1632.971152,8243.87,6506.18826,13572.92
03/09/2013,1639.770186,8180.71,6468.407511,13978.44
04/09/2013,1653.076456,8195.92,6474.739541,14053.87
05/09/2013,1655.077451,8234.98,6532.438307,14064.82
06/09/2013,1655.165498,8275.67,6547.329178,13860.81
09/09/2013,1671.713465,8276.32,6530.73727,14205.23
10/09/2013,1683.987347,8446.54,6583.990815,14423.36
11/09/2013,1689.128697,8495.73,6588.427657,14425.07
12/09/2013,1683.421752,8494,6588.980157,14387.27
13/09/2013,1687.98804,8509.42,6583.801384,14404.67
16/09/2013,1697.599702,8613,6622.862716,14404.67
17/09/2013,1704.761281,8596.95,6570.167408,14311.67
18/09/2013,1725.52385,8636.06,6558.815425,14505.36
19/09/2013,1722.342544,8694.18,6625.387305,14766.18
20/09/2013,1709.912729,8675.73,6596.429262,14742.42
23/09/2013,1701.841222,8635.29,6557.374282,14742.42
24/09/2013,1697.422764,8664.6,6571.462874,14732.61
25/09/2013,1692.766197,8665.63,6551.527108,14620.53
26/09/2013,1698.665847,8664.1,6565.591115,14799.12
27/09/2013,1691.745167,8661.51,6512.657837,14760.07
30/09/2013,1681.546662,8594.4,6462.216546,14455.8
01/10/2013,1694.997354,8689.14,6460.012575,14484.72
02/10/2013,1693.869664,8629.42,6437.495813,14170.49
03/10/2013,1678.657301,8597.91,6449.036614,14157.25
04/10/2013,1690.503641,8622.97,6453.881134,14024.31
07/10/2013,1676.116182,8591.58,6437.28051,13853.32
08/10/2013,1655.44938,8555.89,6365.826572,13894.61
09/10/2013,1656.399204,8516.69,6337.912328,14037.84
10/10/2013,1692.562671,8685.77,6430.489316,14194.71
11/10/2013,1703.195179,8724.83,6487.185911,14404.74
14/10/2013,1710.144701,8723.81,6507.64788,14404.74
15/10/2013,1698.064008,8804.44,6549.113777,14441.54
16/10/2013,1721.5443,8846,6571.590296,14467.14
17/10/2013,1733.150194,8811.98,6576.158641,14586.51
18/10/2013,1744.502114,8865.1,6622.580914,14561.54
21/10/2013,1744.656874,8867.22,6654.196666,14693.57
22/10/2013,1754.671221,8947.46,6695.664845,14713.25
23/10/2013,1746.37514,8919.86,6674.482907,14426.05
24/10/2013,1752.068806,8980.63,6713.175566,14486.41
25/10/2013,1759.765556,8985.74,6721.335043,14088.19
28/10/2013,1762.105591,8978.65,6725.822579,14396.04
29/10/2013,1771.945539,9022.04,6774.726747,14325.98
30/10/2013,1763.30748,9010.27,6777.70322,14502.35
31/10/2013,1756.544634,9033.92,6731.431527,14327.94
01/11/2013,1761.644507,9007.83,6734.743858,14201.57
04/11/2013,1767.930424,9037.23,6763.616683,14201.57
05/11/2013,1762.971401,9009.11,6746.843208,14225.37
06/11/2013,1770.488065,9040.87,6741.692878,14337.31
07/11/2013,1747.152444,9081.03,6697.221425,14228.44
08/11/2013,1770.606819,9078.28,6708.417549,14086.8
11/11/2013,1771.893373,9107.86,6728.368682,14269.84
12/11/2013,1767.685252,9076.48,6726.790076,14588.68
13/11/2013,1782.003676,9054.83,6629.996127,14567.16
14/11/2013,1790.617978,9149.66,6666.128866,14876.41
15/11/2013,1798.175744,9168.69,6693.443089,15165.92
18/11/2013,1791.530205,9225.43,6723.461332,15164.3
19/11/2013,1787.865247,9193.29,6698.00813,15126.56
20/11/2013,1781.373869,9202.07,6681.08416,15076.08
21/11/2013,1795.853337,9196.08,6681.325349,15365.6
22/11/2013,1804.756609,9219.04,6674.295045,15381.72
25/11/2013,1802.480113,9299.95,6694.622003,15619.13
26/11/2013,1802.752018,9290.07,6636.221544,15515.24
27/11/2013,1807.233341,9351.13,6649.470679,15449.63
28/11/2013,1807.233341,9387.37,6654.473036,15727.12
29/11/2013,1805.812689,9405.3,6650.568548,15661.87
02/12/2013,1800.897703,9401.96,6595.333866,15655.07
03/12/2013,1795.154684,9223.4,6532.434797,15749.66
04/12/2013,1792.809987,9140.63,6509.96956,15407.94
05/12/2013,1785.03287,9084.95,6498.326566,15177.49
06/12/2013,1805.094149,9172.41,6551.987664,15299.86
09/12/2013,1808.365212,9195.17,6559.481986,15650.21
10/12/2013,1802.617333,9114.44,6523.306984,15611.31
11/12/2013,1782.221756,9077.11,6507.723657,15515.06
12/12/2013,1775.498239,9017,6445.253304,15341.82
13/12/2013,1775.31885,9006.46,6439.960734,15403.11
16/12/2013,1786.537175,9163.56,6522.198398,15152.91
17/12/2013,1781.00477,9085.12,6486.193115,15278.63
18/12/2013,1810.648335,9181.75,6492.079698,15587.8
19/12/2013,1809.596481,9335.74,6584.700248,15859.22
20/12/2013,1818.320607,9400.18,6606.584821,15870.42
23/12/2013,1827.988965,9488.82,6678.607732,15870.42
24/12/2013,1833.323298,9488.82,6694.167149,15889.33
25/12/2013,1833.323298,9488.82,6694.167149,16009.99
26/12/2013,1842.019211,9488.82,6694.167149,16174.44
27/12/2013,1841.402732,9589.39,6750.870259,16178.94
30/12/2013,1841.07044,9552.16,6731.271049,16291.31
31/12/2013,1848.356521,9552.16,6749.090847,16291.31
02/01/2014,1831.984707,9400.04,6717.90722,16291.31
03/01/2014,1831.366565,9435.15,6730.666872,16291.31
06/01/2014,1826.767191,9428,6730.734146,15908.88
07/01/2014,1837.87715,9506.2,6755.449398,15814.37
08/01/2014,1837.494603,9497.84,6721.777205,16121.45
09/01/2014,1838.125301,9421.61,6691.342682,15880.33
10/01/2014,1842.372187,9473.24,6739.942017,15912.06
13/01/2014,1819.202664,9510.17,6757.147048,15912.06
14/01/2014,1838.882596,9540.51,6766.855994,15422.398
15/01/2014,1848.378496,9733.81,6819.858128,15808.73
16/01/2014,1845.891032,9717.71,6815.417805,15747.199
17/01/2014,1838.699487,9742.96,6829.304893,15734.461
20/01/2014,1838.699487,9715.9,6836.733619,15641.68
21/01/2014,1843.804446,9730.12,6834.261543,15795.96
22/01/2014,1844.855905,9720.11,6826.326218,15820.961
23/01/2014,1828.46421,9631.04,6773.28175,15695.891
24/01/2014,1790.285477,9392.02,6663.74167,15391.559
27/01/2014,1781.559899,9349.22,6550.659382,15005.73
28/01/2014,1792.496434,9406.91,6572.327978,14980.16
29/01/2014,1774.20275,9336.73,6544.278589,15383.91
30/01/2014,1794.19019,9373.48,6538.452345,15007.059
31/01/2014,1782.586967,9306.48,6510.4351,14914.531
03/02/2014,1741.885508,9186.52,6465.664457,14619.129
04/02/2014,1755.2042,9127.91,6449.270478,14008.469
05/02/2014,1751.641769,9116.32,6457.892001,14180.379
06/02/2014,1773.429964,9256.58,6558.281042,14155.121
07/02/2014,1797.016923,9301.92,6571.683877,14462.41
10/02/2014,1799.839352,9289.86,6591.545368,14718.34
11/02/2014,1819.747843,9478.77,6672.658012,14718.34
12/02/2014,1819.264276,9540,6675.028564,14800.059
13/02/2014,1829.829758,9596.77,6659.418524,14534.738
14/02/2014,1838.632714,9662.4,6663.62294,14313.031
17/02/2014,1838.632714,9656.76,6735.995269,14393.11
18/02/2014,1840.756361,9659.78,6796.431358,14843.238
19/02/2014,1828.746796,9660.05,6796.709258,14766.531
20/02/2014,1839.782215,9618.85,6812.991239,14449.18
21/02/2014,1836.246181,9656.95,6838.061257,14865.672
24/02/2014,1847.614644,9708.94,6865.862034,14837.68
25/02/2014,1845.119968,9699.35,6830.501192,15051.602
26/02/2014,1845.163978,9661.73,6799.145358,14970.969
27/02/2014,1854.292005,9588.33,6810.272534,14923.109
28/02/2014,1859.449372,9692.08,6809.696855,14841.07
03/03/2014,1845.734442,9358.89,6708.353166,14652.23
04/03/2014,1873.913727,9589.15,6823.771649,14721.48
05/03/2014,1873.811521,9542.02,6775.421298,14897.629
06/03/2014,1877.025895,9542.87,6788.488291,15134.75
07/03/2014,1878.039185,9350.75,6712.667664,15274.07
10/03/2014,1877.173894,9265.5,6689.446131,15120.141
11/03/2014,1867.626037,9307.79,6685.519021,15224.109
12/03/2014,1868.195123,9188.69,6620.897082,14830.391
13/03/2014,1846.344812,9017.79,6553.775669,14815.98
14/03/2014,1841.133509,9056.41,6527.892238,14327.66
17/03/2014,1858.832229,9180.89,6568.349412,14277.672
18/03/2014,1872.251503,9242.55,6605.28202,14411.27
19/03/2014,1860.771429,9277.05,6573.126899,14462.52
20/03/2014,1872.008408,9296.12,6542.442168,14224.23
21/03/2014,1866.520737,9342.94,6557.171124,14224.23
24/03/2014,1857.444475,9188.77,6520.391948,14475.301
25/03/2014,1865.624374,9338.4,6604.889252,14423.191
26/03/2014,1852.561169,9448.58,6605.296723,14477.16
27/03/2014,1849.042643,9451.21,6588.31607,14622.891
28/03/2014,1857.620787,9587.19,6615.576133,14696.031
31/03/2014,1872.335179,9555.91,6598.37411,14827.828
01/04/2014,1885.522574,9603.71,6652.606947,14791.988
02/04/2014,1890.898774,9623.36,6659.036444,14946.32
03/04/2014,1888.77048,9628.82,6649.143621,15071.879
04/04/2014,1865.093414,9695.77,6695.553727,15063.77
07/04/2014,1845.035375,9510.85,6622.842831,14808.852
08/04/2014,1851.956857,9490.79,6590.688078,14606.879
09/04/2014,1872.178797,9506.35,6635.611448,14299.691
10/04/2014,1833.077977,9454.54,6641.965007,14300.121
11/04/2014,1815.685087,9315.29,6561.70033,13960.051
14/04/2014,1830.609971,9339.17,6583.762142,13910.16
15/04/2014,1842.981268,9173.71,6541.612564,13996.809
16/04/2014,1862.311997,9317.82,6584.166685,14417.68
17/04/2014,1864.851377,9409.71,6625.253952,14417.531
18/04/2014,1864.851377,9409.71,6625.253952,14516.27
21/04/2014,1871.887562,9409.71,6625.253952,14512.379
22/04/2014,1879.551046,9600.09,6681.759006,14388.77
23/04/2014,1875.387707,9544.19,6674.740703,14546.27
24/04/2014,1878.610509,9548.68,6703.003,14404.988
25/04/2014,1863.400671,9401.55,6685.685573,14429.262
28/04/2014,1869.425236,9446.36,6700.157455,14288.23
29/04/2014,1878.330071,9584.12,6769.91442,14288.23
30/04/2014,1883.95013,9603.23,6780.029179,14304.109
01/05/2014,1883.683469,9603.23,6808.872591,14485.129
02/05/2014,1881.138138,9556.02,6822.420893,14457.512
05/05/2014,1884.655735,9529.5,6822.420893,14457.512
06/05/2014,1867.719107,9467.53,6798.561719,14457.512
07/05/2014,1878.207718,9521.3,6796.437982,14033.449
08/05/2014,1875.629159,9607.4,6839.251255,14163.781
09/05/2014,1878.475688,9581.45,6814.566458,14199.59
12/05/2014,1896.654323,9702.46,6851.753252,14149.52
13/05/2014,1897.445816,9754.43,6873.077205,14425.441
14/05/2014,1888.525721,9754.39,6878.489539,14405.762
15/05/2014,1870.848636,9656.05,6840.891187,14298.211
16/05/2014,1877.855273,9629.1,6855.808674,14096.59
19/05/2014,1885.084881,9659.39,6844.552189,14006.441
20/05/2014,1872.834226,9639.08,6802.003842,14075.25
21/05/2014,1888.030296,9697.87,6821.039653,14042.172
22/05/2014,1892.493629,9720.91,6820.556495,14337.789
23/05/2014,1900.533229,9768.01,6815.752838,14462.172
26/05/2014,1900.533229,9892.82,6815.752838,14602.52
27/05/2014,1911.910625,9940.82,6844.935152,14636.52
28/05/2014,1909.781925,9939.17,6851.216557,14670.949
29/05/2014,1920.026844,9938.9,6871.287024,14681.719
30/05/2014,1923.572661,9943.27,6844.512658,14632.379
02/06/2014,1924.965392,9950.12,6864.104224,14935.922
03/06/2014,1924.244748,9919.74,6836.295145,15034.25
04/06/2014,1927.875046,9926.67,6818.631377,15067.961
05/06/2014,1940.457911,9947.83,6813.49006,15079.371
06/06/2014,1949.440726,9987.19,6858.206657,15077.238
09/06/2014,1951.272576,10008.63,6874.995431,15124
10/06/2014,1950.794455,10028.8,6873.552736,14994.801
11/06/2014,1943.890209,9949.81,6838.873328,15069.48
12/06/2014,1930.114601,9938.7,6843.113846,14973.531
13/06/2014,1936.159352,9912.87,6777.849938,15097.84
16/06/2014,1937.783911,9883.98,6754.642194,14933.289
17/06/2014,1941.991649,9920.32,6766.773273,14975.969
18/06/2014,1956.984114,9930.33,6778.560808,15115.801
19/06/2014,1959.484352,10004,6808.11068,15361.16
20/06/2014,1962.873446,9987.24,6825.203346,15349.422
23/06/2014,1962.610754,9920.92,6800.558552,15369.281
24/06/2014,1949.982402,9938.08,6787.074698,15376.238
25/06/2014,1959.531111,9867.75,6733.624165,15266.609
26/06/2014,1957.219779,9804.9,6735.118316,15308.488
27/06/2014,1960.960516,9815.17,6757.770849,15095
30/06/2014,1960.23124,9833.07,6743.944735,15162.102
01/07/2014,1973.318592,9902.41,6802.923632,15326.199
02/07/2014,1974.618048,9911.27,6816.367162,15369.969
03/07/2014,1985.437118,10029.43,6865.210656,15348.289
04/07/2014,1985.437118,10009.08,6866.047764,15437.13
07/07/2014,1977.650863,9906.07,6823.508898,15379.441
08/07/2014,1963.711477,9772.67,6738.45166,15314.41
09/07/2014,1972.833092,9808.2,6718.042024,15302.648
10/07/2014,1964.676618,9659.13,6672.367676,15216.469
11/07/2014,1967.569161,9666.34,6690.171929,15164.039
14/07/2014,1977.099324,9783.01,6746.136247,15296.82
15/07/2014,1973.282056,9719.41,6710.448039,15395.16
16/07/2014,1981.567219,9859.27,6784.67171,15379.301
17/07/2014,1958.119433,9753.88,6738.317955,15370.262
18/07/2014,1978.218354,9720.02,6749.447238,15215.711
21/07/2014,1973.627856,9612.05,6728.444267,15215.711
22/07/2014,1983.528153,9734.33,6795.338136,15343.28
23/07/2014,1987.005175,9753.56,6798.148776,15328.56
24/07/2014,1987.980475,9794.06,6821.462364,15284.42
25/07/2014,1978.338888,9644.01,6791.55152,15457.87
28/07/2014,1978.911348,9598.17,6788.071425,15529.4
29/07/2014,1969.952324,9653.63,6807.749087,15618.07
30/07/2014,1970.06811,9593.68,6773.439384,15646.23
31/07/2014,1930.673871,9407.48,6730.108253,15620.77
01/08/2014,1925.1518,9210.08,6679.184403,15523.11
04/08/2014,1938.986164,9154.14,6677.515917,15474.5
05/08/2014,1920.211164,9189.74,6682.477818,15320.31
06/08/2014,1920.236003,9130.04,6636.156526,15159.79
07/08/2014,1909.570779,9038.97,6597.365703,15232.37
08/08/2014,1931.593151,9009.32,6567.362387,14778.37
11/08/2014,1936.9156,9180.74,6632.822734,15130.52
12/08/2014,1933.746638,9069.47,6632.42374,15161.31
13/08/2014,1946.722001,9198.88,6656.676961,15213.63
14/08/2014,1955.182407,9225.1,6685.264131,15314.57
15/08/2014,1955.062629,9092.6,6689.075328,15318.34
18/08/2014,1971.740038,9245.33,6741.249616,15322.6
19/08/2014,1981.600983,9334.28,6779.306383,15449.79
20/08/2014,1986.505961,9314.57,6755.478214,15454.45
21/08/2014,1992.366038,9401.53,6777.655798,15586.2
22/08/2014,1988.402435,9339.17,6775.253942,15539.19
25/08/2014,1997.92181,9510.14,6775.253942,15613.25
26/08/2014,2000.020049,9588.15,6822.760453,15521.22
27/08/2014,2000.117705,9569.71,6822.760453,15534.82
28/08/2014,1996.740451,9462.56,6822.760453,15459.86
29/08/2014,2003.367695,9470.17,6822.760453,15424.59
01/09/2014,2003.367695,9479.03,6822.760453,15476.6
02/09/2014,2002.284403,9507.02,6829.174242,15668.6
03/09/2014,2000.723632,9626.49,6873.582312,15728.35
04/09/2014,1997.650932,9724.26,6877.969681,15676.18
05/09/2014,2007.711908,9747.02,6877.969681,15668.68
08/09/2014,2001.540733,9758.03,6834.765029,15705.11
09/09/2014,1988.444893,9710.7,6829.003873,15749.15
10/09/2014,1995.692306,9700.17,6830.112162,15788.78
11/09/2014,1997.445968,9691.28,6799.616271,15909.2
12/09/2014,1985.536291,9651.13,6806.959234,15948.29
15/09/2014,1984.13231,9659.63,6804.209775,15948.29
16/09/2014,1998.98141,9632.93,6792.235516,15911.53
17/09/2014,2001.565182,9661.5,6780.897142,15888.67
18/09/2014,2011.363815,9798.13,6819.289758,16067.57
19/09/2014,2010.396724,9799.26,6837.916112,16321.17
22/09/2014,1994.288758,9749.54,6773.629392,16205.9
23/09/2014,1982.765427,9595.03,6676.07754,16205.9
24/09/2014,1998.302154,9661.97,6706.272305,16167.45
25/09/2014,1965.989703,9510.01,6639.706165,16374.14
26/09/2014,1982.845938,9490.55,6649.394224,16229.86
29/09/2014,1977.801067,9422.91,6646.603075,16310.64
30/09/2014,1972.285145,9474.3,6622.71914,16173.52
01/10/2014,1946.160829,9382.03,6557.520907,16082.25
02/10/2014,1946.166829,9195.68,6446.394274,15661.99
03/10/2014,1967.902079,9195.68,6527.913869,15708.65
06/10/2014,1964.824644,9209.51,6563.651591,15890.95
07/10/2014,1935.099111,9086.21,6495.581842,15783.83
08/10/2014,1968.889282,8995.33,6482.244926,15595.98
09/10/2014,1928.207677,9005.02,6431.852881,15478.93
10/10/2014,1906.129683,8788.81,6339.967782,15300.55
13/10/2014,1874.735525,8812.43,6366.241175,15300.55
14/10/2014,1877.698089,8825.21,6392.677429,14936.51
15/10/2014,1862.491138,8571.95,6211.637715,15073.52
16/10/2014,1862.764076,8582.9,6195.910216,14738.38
17/10/2014,1886.76404,8850.27,6310.294876,14532.51
20/10/2014,1904.011425,8717.76,6267.066618,15111.23
21/10/2014,1941.282488,8886.96,6372.327122,14804.28
22/10/2014,1927.110357,8940.14,6399.728971,15195.77
23/10/2014,1950.82208,9047.31,6419.146937,15138.96
24/10/2014,1964.580297,8987.8,6388.73397,15291.64
27/10/2014,1961.630539,8902.61,6363.457484,15388.72
28/10/2014,1985.045626,9068.19,6402.168633,15329.91
29/10/2014,1982.303021,9082.81,6453.87285,15553.91
30/10/2014,1994.654651,9114.84,6463.546929,15658.2
31/10/2014,2018.054503,9326.87,6546.466892,16413.76
03/11/2014,2017.811521,9251.7,6487.974193,16413.76
04/11/2014,2012.095274,9166.47,6453.974265,16862.47
05/11/2014,2023.574653,9315.48,6539.139785,16937.32
06/11/2014,2031.212155,9377.41,6551.148132,16792.48
07/11/2014,2031.921517,9291.83,6567.241812,16880.38
10/11/2014,2038.262678,9351.87,6611.24861,16780.53
11/11/2014,2039.683455,9369.03,6627.398383,17124.11
12/11/2014,2038.252228,9210.96,6611.038809,17197.05
13/11/2014,2039.325825,9248.51,6635.450138,17392.79
14/11/2014,2039.816872,9252.94,6654.374293,17490.83
17/11/2014,2041.318141,9306.35,6671.973579,16973.8
18/11/2014,2051.795799,9456.53,6709.128769,17344.06
19/11/2014,2048.720964,9472.8,6696.595731,17288.75
20/11/2014,2052.752248,9483.97,6678.896074,17300.86
21/11/2014,2063.502445,9732.55,6750.758167,17357.51
24/11/2014,2069.410202,9785.54,6729.785747,17357.51
25/11/2014,2067.034534,9861.21,6731.140107,17407.62
26/11/2014,2072.829493,9915.56,6729.171339,17383.58
27/11/2014,2072.829493,9974.87,6723.419744,17248.5
28/11/2014,2067.562045,9980.85,6722.619264,17459.85
01/12/2014,2053.44006,9963.51,6656.371579,17590.1
02/12/2014,2066.548624,9934.08,6742.097004,17663.22
03/12/2014,2074.334639,9971.79,6716.626123,17720.43
04/12/2014,2071.915571,9851.35,6679.37089,17887.21
05/12/2014,2075.368193,10087.12,6742.844916,17920.45
08/12/2014,2060.310131,10014.99,6672.145929,17935.64
09/12/2014,2059.816127,9793.71,6529.468023,17813.38
10/12/2014,2026.143456,9799.73,6500.037064,17412.58
11/12/2014,2035.326629,9862.53,6461.696243,17257.4
12/12/2014,2002.33424,9594.73,6300.63061,17371.58
15/12/2014,1989.630763,9334.01,6182.721109,17099.4
16/12/2014,1972.73646,9563.89,6331.831159,16755.32
17/12/2014,2012.88598,9544.43,6336.479166,16819.73
18/12/2014,2061.230119,9811.06,6466.001182,17210.05
19/12/2014,2070.646955,9786.96,6545.266599,17621.4
22/12/2014,2078.536172,9865.76,6576.73976,17635.14
23/12/2014,2082.16766,9922.11,6598.176111,17635.14
24/12/2014,2081.881531,9922.11,6609.931778,17854.23
25/12/2014,2081.881531,9922.11,6609.931778,17808.75
26/12/2014,2088.766063,9922.11,6609.931778,17818.96
29/12/2014,2090.573863,9927.13,6633.511905,17729.84
30/12/2014,2080.345864,9805.55,6547.001386,17450.77
31/12/2014,2058.902379,9805.55,6566.086931,17450.77
02/01/2015,2058.204779,9764.73,6547.798647,17450.77
05/01/2015,2020.577884,9473.16,6417.158602,17408.71
06/01/2015,2002.613588,9469.66,6366.514961,16883.19
07/01/2015,2025.901051,9518.18,6419.829875,16885.33
08/01/2015,2062.143555,9837.61,6569.959381,17167.1
09/01/2015,2044.8099,9648.5,6501.144983,17197.73
12/01/2015,2028.263822,9781.9,6501.419921,17197.73
13/01/2015,2023.029219,9941,6542.196195,17087.71
14/01/2015,2011.272898,9817.08,6388.457092,16795.96
15/01/2015,1992.670276,10032.61,6498.77638,17108.7
16/01/2015,2019.418654,10167.77,6550.269532,16864.16
19/01/2015,2019.418654,10242.35,6585.530451,17014.29
20/01/2015,2022.546882,10257.13,6620.097647,17366.3
21/01/2015,2032.120289,10299.23,6728.043608,17280.48
22/01/2015,2063.145591,10435.62,6796.632698,17329.02
23/01/2015,2051.821812,10649.58,6832.832742,17511.75
26/01/2015,2057.094406,10798.33,6852.397898,17468.52
27/01/2015,2029.554468,10628.58,6811.605406,17768.3
28/01/2015,2002.156447,10710.97,6825.935701,17795.73
29/01/2015,2021.251638,10737.87,6810.602506,17606.22
30/01/2015,1994.990412,10694.32,6749.401859,17674.39
02/02/2015,2020.849187,10828.01,6782.552111,17558.04
